TIME,CURRENCY,UNIT,STATINFO,Value
1996Q1,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.11592
1996Q1,Portuguese escudo,National currency (former currencies of the euro area countries),Average,196.041
1996Q1,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,169.421
1996Q1,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.616
1996Q2,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.4347
1996Q2,Belgian franc,National currency (former currencies of the euro area countries),Average,39.2545
1996Q2,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.591968
1996Q2,German mark,National currency (former currencies of the euro area countries),Average,1.90951
1996Q2,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.267
1996Q2,Spanish peseta,National currency (former currencies of the euro area countries),Average,159.901
1996Q2,Finnish markka,National currency (former currencies of the euro area countries),Average,5.92172
1996Q2,French franc,National currency (former currencies of the euro area countries),Average,6.47091
1996Q2,Greek drachma,National currency (former currencies of the euro area countries),Average,303.925
1996Q2,Irish pound,National currency (former currencies of the euro area countries),Average,0.798615
1996Q2,Italian lira,National currency (former currencies of the euro area countries),Average,1951.16
1996Q2,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.01801
1996Q2,Luxembourg franc,National currency (former currencies of the euro area countries),Average,39.2545
1996Q2,Latvian lats,National currency (former currencies of the euro area countries),Average,0.69439
1996Q2,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.45735
1996Q2,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.13643
1996Q2,Portuguese escudo,National currency (former currencies of the euro area countries),Average,196.314
1996Q2,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,172.156
1996Q2,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.611
1996Q3,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.4278
1996Q3,Belgian franc,National currency (former currencies of the euro area countries),Average,39.305
1996Q3,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.590304
1996Q3,German mark,National currency (former currencies of the euro area countries),Average,1.90817
1996Q3,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.2634
1996Q3,Spanish peseta,National currency (former currencies of the euro area countries),Average,161.272
1996Q3,Finnish markka,National currency (former currencies of the euro area countries),Average,5.77953
1996Q3,French franc,National currency (former currencies of the euro area countries),Average,6.49073
1996Q3,Greek drachma,National currency (former currencies of the euro area countries),Average,303.245
1996Q3,Irish pound,National currency (former currencies of the euro area countries),Average,0.792261
1996Q3,Italian lira,National currency (former currencies of the euro area countries),Average,1938.48
1996Q3,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.09682
1996Q3,Luxembourg franc,National currency (former currencies of the euro area countries),Average,39.305
1996Q3,Latvian lats,National currency (former currencies of the euro area countries),Average,0.701891
1996Q3,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.458445
1996Q3,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.1404
1996Q3,Portuguese escudo,National currency (former currencies of the euro area countries),Average,195.704
1996Q3,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,170.474
1996Q3,Slovak koruna,National currency (former currencies of the euro area countries),Average,38.9985
1996Q4,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.5851
1996Q4,Belgian franc,National currency (former currencies of the euro area countries),Average,39.7824
1996Q4,Cyprus pound,National currency (former currencies of the euro area countries),Average,0.586955
1996Q4,German mark,National currency (former currencies of the euro area countries),Average,1.93073
1996Q4,Estonian Kroon ,National currency (former currencies of the euro area countries),Average,15.4436
1996Q4,Spanish peseta,National currency (former currencies of the euro area countries),Average,162.539
1996Q4,Finnish markka,National currency (former currencies of the euro area countries),Average,5.78558
1996Q4,French franc,National currency (former currencies of the euro area countries),Average,6.5284
1996Q4,Greek drachma,National currency (former currencies of the euro area countries),Average,304.219
1996Q4,Irish pound,National currency (former currencies of the euro area countries),Average,0.768226
1996Q4,Italian lira,National currency (former currencies of the euro area countries),Average,1920.63
1996Q4,Lithuanian litas,National currency (former currencies of the euro area countries),Average,5.04771
1996Q4,Luxembourg franc,National currency (former currencies of the euro area countries),Average,39.7824
1996Q4,Latvian lats,National currency (former currencies of the euro area countries),Average,0.699356
1996Q4,Maltese lira ,National currency (former currencies of the euro area countries),Average,0.454183
1996Q4,Dutch guilder,National currency (former currencies of the euro area countries),Average,2.16596
1996Q4,Portuguese escudo,National currency (former currencies of the euro area countries),Average,195.022
1996Q4,Slovenian tolar ,National currency (former currencies of the euro area countries),Average,175.106
1996Q4,Slovak koruna,National currency (former currencies of the euro area countries),Average,39.4277
1997Q1,Austrian schilling,National currency (former currencies of the euro area countries),Average,13.7281
1997Q1,Belgian franc,National currency (former currencies of the euro area countries),Average,40.2392
